Direction,District,Elevator,Floor,Garden,Id,Layout,Total_Price,Region,Renovation,Size,Year,Price
南,,无电梯,2,,BJ_0001,2室1厅,310.003857,朝阳,精装,88.57,,3.5001
南,,有电梯,11,,BJ_0002,2室2厅,620.0059950000001,朝阳,精装,94.15,,6.5853
南,,有电梯,9,,BJ_0003,1室0厅,185.002272,朝阳,精装,38.01,,4.8672
南,,有电梯,11,,BJ_0004,2室2厅,730.00021,朝阳,精装,111.85,,6.5266
南,,有电梯,15,,BJ_0005,3室2厅,790.0111,朝阳,精装,155.3,,5.087
南,,有电梯,6,,BJ_0006,3室2厅,1100.00991,朝阳,精装,132.1,,8.3271
南,,有电梯,18,,BJ_0007,1室0厅,330.003116,朝阳,精装,54.62,,6.0418
南,,无电梯,2,,BJ_0008,2室1厅,340.000452,朝阳,精装,87.24,,3.8973
南,,有电梯,6,,BJ_0009,1室1厅,290.006262,朝阳,精装,75.34,,3.8493
南,,无电梯,1,,BJ_0010,1室1厅,360.006075,朝阳,精装,75.15,,4.7905
南,,无电梯,1,,BJ_0011,2室1厅,300.003,朝阳,精装,55.0,,5.4546
南,,无电梯,5,,BJ_0012,2室1厅,620.001771,朝阳,精装,94.89,,6.5339
南,,无电梯,3,,BJ_0013,2室1厅,723.003248,朝阳,精装,88.88,,8.1346
南,,有电梯,11,,BJ_0014,2室1厅,334.00588,朝阳,精装,92.42,,3.614
南,,有电梯,12,,BJ_0015,2室2厅,793.0091759999999,朝阳,精装,93.36,,8.4941
南,,无电梯,6,,BJ_0016,2室2厅,520.0086319999999,朝阳,精装,105.71,,4.9192
南,,有电梯,7,,BJ_0017,2室1厅,680.006208,朝阳,精装,86.72,,7.8414
南,,有电梯,7,,BJ_0018,2室2厅,620.00085,朝阳,精装,109.9,,5.6415
南,,有电梯,22,,BJ_0019,2室1厅,320.0053,朝阳,精装,79.0,,4.0507
南,,有电梯,16,,BJ_0020,2室1厅,320.003622,朝阳,精装,91.38,,3.5019
南,,无电梯,6,,BJ_0021,1室1厅,320.001214,朝阳,精装,44.98,,7.1143
南,,无电梯,6,,BJ_0022,2室2厅,382.00548000000003,朝阳,精装,93.56,,4.083
南,,无电梯,4,,BJ_0023,2室1厅,405.002389,朝阳,精装,88.99,,4.5511
南,,有电梯,10,,BJ_0024,2室1厅,320.005382,朝阳,精装,54.31,,5.8922
